Original,Target,Manipulation,Description
0043.mp4/0397.mp4/0302.mp4,0251.mp4,fake_video/0251_0043_0397_0302.mp4,"Change the face after combining 4 face parts(face: 0251.mp4, eyes: 0043.mp4, nose: 0397.mp4, mouth: 0302.mp4)"
0507.mp4/0081.mp4/0184.mp4,0252.mp4,fake_video/0252_0507_0081_0184.mp4,"Change the face after combining 4 face parts(face: 0252.mp4, eyes: 0507.mp4, nose: 0081.mp4, mouth: 0184.mp4)"
0219.mp4/0357.mp4/0442.mp4,0253.mp4,fake_video/0253_0219_0357_0442.mp4,"Change the face after combining 4 face parts(face: 0253.mp4, eyes: 0219.mp4, nose: 0357.mp4, mouth: 0442.mp4)"
0396.mp4/0236.mp4/0122.mp4,0254.mp4,fake_video/0254_0396_0236_0122.mp4,"Change the face after combining 4 face parts(face: 0254.mp4, eyes: 0396.mp4, nose: 0236.mp4, mouth: 0122.mp4)"
0056.mp4/0548.mp4/0425.mp4,0255.mp4,fake_video/0255_0056_0548_0425.mp4,"Change the face after combining 4 face parts(face: 0255.mp4, eyes: 0056.mp4, nose: 0548.mp4, mouth: 0425.mp4)"
0171.mp4/0123.mp4/0162.mp4,0256.mp4,fake_video/0256_0171_0123_0162.mp4,"Change the face after combining 4 face parts(face: 0256.mp4, eyes: 0171.mp4, nose: 0123.mp4, mouth: 0162.mp4)"
0399.mp4/0034.mp4/0259.mp4,0257.mp4,fake_video/0257_0399_0034_0259.mp4,"Change the face after combining 4 face parts(face: 0257.mp4, eyes: 0399.mp4, nose: 0034.mp4, mouth: 0259.mp4)"
0510.mp4/0530.mp4/0035.mp4,0258.mp4,fake_video/0258_0510_0530_0035.mp4,"Change the face after combining 4 face parts(face: 0258.mp4, eyes: 0510.mp4, nose: 0530.mp4, mouth: 0035.mp4)"
0470.mp4/0557.mp4/0031.mp4,0259.mp4,fake_video/0259_0470_0557_0031.mp4,"Change the face after combining 4 face parts(face: 0259.mp4, eyes: 0470.mp4, nose: 0557.mp4, mouth: 0031.mp4)"
0299.mp4/0538.mp4/0121.mp4,0260.mp4,fake_video/0260_0299_0538_0121.mp4,"Change the face after combining 4 face parts(face: 0260.mp4, eyes: 0299.mp4, nose: 0538.mp4, mouth: 0121.mp4)"
0363.mp4/0142.mp4/0491.mp4,0261.mp4,fake_video/0261_0363_0142_0491.mp4,"Change the face after combining 4 face parts(face: 0261.mp4, eyes: 0363.mp4, nose: 0142.mp4, mouth: 0491.mp4)"
0469.mp4/0590.mp4/0072.mp4,0262.mp4,fake_video/0262_0469_0590_0072.mp4,"Change the face after combining 4 face parts(face: 0262.mp4, eyes: 0469.mp4, nose: 0590.mp4, mouth: 0072.mp4)"
0163.mp4/0058.mp4/0450.mp4,0263.mp4,fake_video/0263_0163_0058_0450.mp4,"Change the face after combining 4 face parts(face: 0263.mp4, eyes: 0163.mp4, nose: 0058.mp4, mouth: 0450.mp4)"
0246.mp4/0514.mp4/0253.mp4,0264.mp4,fake_video/0264_0246_0514_0253.mp4,"Change the face after combining 4 face parts(face: 0264.mp4, eyes: 0246.mp4, nose: 0514.mp4, mouth: 0253.mp4)"
0558.mp4/0104.mp4/0102.mp4,0265.mp4,fake_video/0265_0558_0104_0102.mp4,"Change the face after combining 4 face parts(face: 0265.mp4, eyes: 0558.mp4, nose: 0104.mp4, mouth: 0102.mp4)"
0378.mp4/0450.mp4/0578.mp4,0266.mp4,fake_video/0266_0378_0450_0578.mp4,"Change the face after combining 4 face parts(face: 0266.mp4, eyes: 0378.mp4, nose: 0450.mp4, mouth: 0578.mp4)"
0478.mp4/0051.mp4/0547.mp4,0267.mp4,fake_video/0267_0478_0051_0547.mp4,"Change the face after combining 4 face parts(face: 0267.mp4, eyes: 0478.mp4, nose: 0051.mp4, mouth: 0547.mp4)"
0547.mp4/0351.mp4/0280.mp4,0267.mp4,fake_video/0267_0547_0351_0280.mp4,"Change the face after combining 4 face parts(face: 0267.mp4, eyes: 0547.mp4, nose: 0351.mp4, mouth: 0280.mp4)"
0527.mp4/0489.mp4/0428.mp4,0268.mp4,fake_video/0268_0527_0489_0428.mp4,"Change the face after combining 4 face parts(face: 0268.mp4, eyes: 0527.mp4, nose: 0489.mp4, mouth: 0428.mp4)"
0437.mp4/0003.mp4/0186.mp4,0269.mp4,fake_video/0269_0437_0003_0186.mp4,"Change the face after combining 4 face parts(face: 0269.mp4, eyes: 0437.mp4, nose: 0003.mp4, mouth: 0186.mp4)"
0227.mp4/0177.mp4/0020.mp4,0270.mp4,fake_video/0270_0227_0177_0020.mp4,"Change the face after combining 4 face parts(face: 0270.mp4, eyes: 0227.mp4, nose: 0177.mp4, mouth: 0020.mp4)"
0110.mp4/0535.mp4/0494.mp4,0271.mp4,fake_video/0271_0110_0535_0494.mp4,"Change the face after combining 4 face parts(face: 0271.mp4, eyes: 0110.mp4, nose: 0535.mp4, mouth: 0494.mp4)"
0313.mp4/0094.mp4/0271.mp4,0272.mp4,fake_video/0272_0313_0094_0271.mp4,"Change the face after combining 4 face parts(face: 0272.mp4, eyes: 0313.mp4, nose: 0094.mp4, mouth: 0271.mp4)"
0448.mp4/0196.mp4/0419.mp4,0273.mp4,fake_video/0273_0448_0196_0419.mp4,"Change the face after combining 4 face parts(face: 0273.mp4, eyes: 0448.mp4, nose: 0196.mp4, mouth: 0419.mp4)"
0433.mp4/0144.mp4/0118.mp4,0274.mp4,fake_video/0274_0433_0144_0118.mp4,"Change the face after combining 4 face parts(face: 0274.mp4, eyes: 0433.mp4, nose: 0144.mp4, mouth: 0118.mp4)"
0513.mp4/0346.mp4/0464.mp4,0275.mp4,fake_video/0275_0513_0346_0464.mp4,"Change the face after combining 4 face parts(face: 0275.mp4, eyes: 0513.mp4, nose: 0346.mp4, mouth: 0464.mp4)"
0249.mp4/0436.mp4/0072.mp4,0276.mp4,fake_video/0276_0249_0436_0072.mp4,"Change the face after combining 4 face parts(face: 0276.mp4, eyes: 0249.mp4, nose: 0436.mp4, mouth: 0072.mp4)"
0429.mp4/0176.mp4/0547.mp4,0277.mp4,fake_video/0277_0429_0176_0547.mp4,"Change the face after combining 4 face parts(face: 0277.mp4, eyes: 0429.mp4, nose: 0176.mp4, mouth: 0547.mp4)"
0015.mp4/0500.mp4/0338.mp4,0278.mp4,fake_video/0278_0015_0500_0338.mp4,"Change the face after combining 4 face parts(face: 0278.mp4, eyes: 0015.mp4, nose: 0500.mp4, mouth: 0338.mp4)"
0527.mp4/0576.mp4/0076.mp4,0279.mp4,fake_video/0279_0527_0576_0076.mp4,"Change the face after combining 4 face parts(face: 0279.mp4, eyes: 0527.mp4, nose: 0576.mp4, mouth: 0076.mp4)"
0113.mp4/0133.mp4/0383.mp4,0280.mp4,fake_video/0280_0113_0133_0383.mp4,"Change the face after combining 4 face parts(face: 0280.mp4, eyes: 0113.mp4, nose: 0133.mp4, mouth: 0383.mp4)"
0507.mp4/0485.mp4/0090.mp4,0281.mp4,fake_video/0281_0507_0485_0090.mp4,"Change the face after combining 4 face parts(face: 0281.mp4, eyes: 0507.mp4, nose: 0485.mp4, mouth: 0090.mp4)"
0525.mp4/0184.mp4/0280.mp4,0282.mp4,fake_video/0282_0525_0184_0280.mp4,"Change the face after combining 4 face parts(face: 0282.mp4, eyes: 0525.mp4, nose: 0184.mp4, mouth: 0280.mp4)"
0005.mp4/0365.mp4/0314.mp4,0283.mp4,fake_video/0283_0005_0365_0314.mp4,"Change the face after combining 4 face parts(face: 0283.mp4, eyes: 0005.mp4, nose: 0365.mp4, mouth: 0314.mp4)"
0248.mp4/0075.mp4/0504.mp4,0284.mp4,fake_video/0284_0248_0075_0504.mp4,"Change the face after combining 4 face parts(face: 0284.mp4, eyes: 0248.mp4, nose: 0075.mp4, mouth: 0504.mp4)"
0588.mp4/0079.mp4/0574.mp4,0285.mp4,fake_video/0285_0588_0079_0574.mp4,"Change the face after combining 4 face parts(face: 0285.mp4, eyes: 0588.mp4, nose: 0079.mp4, mouth: 0574.mp4)"
0145.mp4/0271.mp4/0026.mp4,0286.mp4,fake_video/0286_0145_0271_0026.mp4,"Change the face after combining 4 face parts(face: 0286.mp4, eyes: 0145.mp4, nose: 0271.mp4, mouth: 0026.mp4)"
0221.mp4/0244.mp4/0151.mp4,0287.mp4,fake_video/0287_0221_0244_0151.mp4,"Change the face after combining 4 face parts(face: 0287.mp4, eyes: 0221.mp4, nose: 0244.mp4, mouth: 0151.mp4)"
0507.mp4/0143.mp4/0267.mp4,0288.mp4,fake_video/0288_0507_0143_0267.mp4,"Change the face after combining 4 face parts(face: 0288.mp4, eyes: 0507.mp4, nose: 0143.mp4, mouth: 0267.mp4)"
0210.mp4/0192.mp4/0104.mp4,0289.mp4,fake_video/0289_0210_0192_0104.mp4,"Change the face after combining 4 face parts(face: 0289.mp4, eyes: 0210.mp4, nose: 0192.mp4, mouth: 0104.mp4)"
0255.mp4/0280.mp4/0367.mp4,0290.mp4,fake_video/0290_0255_0280_0367.mp4,"Change the face after combining 4 face parts(face: 0290.mp4, eyes: 0255.mp4, nose: 0280.mp4, mouth: 0367.mp4)"
0404.mp4/0245.mp4/0209.mp4,0291.mp4,fake_video/0291_0404_0245_0209.mp4,"Change the face after combining 4 face parts(face: 0291.mp4, eyes: 0404.mp4, nose: 0245.mp4, mouth: 0209.mp4)"
0039.mp4/0383.mp4/0406.mp4,0292.mp4,fake_video/0292_0039_0383_0406.mp4,"Change the face after combining 4 face parts(face: 0292.mp4, eyes: 0039.mp4, nose: 0383.mp4, mouth: 0406.mp4)"
0316.mp4/0053.mp4/0140.mp4,0293.mp4,fake_video/0293_0316_0053_0140.mp4,"Change the face after combining 4 face parts(face: 0293.mp4, eyes: 0316.mp4, nose: 0053.mp4, mouth: 0140.mp4)"
0247.mp4/0502.mp4/0093.mp4,0294.mp4,fake_video/0294_0247_0502_0093.mp4,"Change the face after combining 4 face parts(face: 0294.mp4, eyes: 0247.mp4, nose: 0502.mp4, mouth: 0093.mp4)"
0308.mp4/0397.mp4/0206.mp4,0295.mp4,fake_video/0295_0308_0397_0206.mp4,"Change the face after combining 4 face parts(face: 0295.mp4, eyes: 0308.mp4, nose: 0397.mp4, mouth: 0206.mp4)"
0254.mp4/0277.mp4/0295.mp4,0296.mp4,fake_video/0296_0254_0277_0295.mp4,"Change the face after combining 4 face parts(face: 0296.mp4, eyes: 0254.mp4, nose: 0277.mp4, mouth: 0295.mp4)"
0139.mp4/0122.mp4/0394.mp4,0297.mp4,fake_video/0297_0139_0122_0394.mp4,"Change the face after combining 4 face parts(face: 0297.mp4, eyes: 0139.mp4, nose: 0122.mp4, mouth: 0394.mp4)"
0405.mp4/0273.mp4/0072.mp4,0298.mp4,fake_video/0298_0405_0273_0072.mp4,"Change the face after combining 4 face parts(face: 0298.mp4, eyes: 0405.mp4, nose: 0273.mp4, mouth: 0072.mp4)"
0030.mp4/0333.mp4/0492.mp4,0299.mp4,fake_video/0299_0030_0333_0492.mp4,"Change the face after combining 4 face parts(face: 0299.mp4, eyes: 0030.mp4, nose: 0333.mp4, mouth: 0492.mp4)"
0562.mp4/0115.mp4/0235.mp4,0300.mp4,fake_video/0300_0562_0115_0235.mp4,"Change the face after combining 4 face parts(face: 0300.mp4, eyes: 0562.mp4, nose: 0115.mp4, mouth: 0235.mp4)"
0282.mp4/0100.mp4/0178.mp4,0301.mp4,fake_video/0301_0282_0100_0178.mp4,"Change the face after combining 4 face parts(face: 0301.mp4, eyes: 0282.mp4, nose: 0100.mp4, mouth: 0178.mp4)"
0008.mp4/0477.mp4/0330.mp4,0302.mp4,fake_video/0302_0008_0477_0330.mp4,"Change the face after combining 4 face parts(face: 0302.mp4, eyes: 0008.mp4, nose: 0477.mp4, mouth: 0330.mp4)"
0562.mp4/0326.mp4/0198.mp4,0303.mp4,fake_video/0303_0562_0326_0198.mp4,"Change the face after combining 4 face parts(face: 0303.mp4, eyes: 0562.mp4, nose: 0326.mp4, mouth: 0198.mp4)"
0525.mp4/0317.mp4/0215.mp4,0304.mp4,fake_video/0304_0525_0317_0215.mp4,"Change the face after combining 4 face parts(face: 0304.mp4, eyes: 0525.mp4, nose: 0317.mp4, mouth: 0215.mp4)"
0328.mp4/0233.mp4/0018.mp4,0305.mp4,fake_video/0305_0328_0233_0018.mp4,"Change the face after combining 4 face parts(face: 0305.mp4, eyes: 0328.mp4, nose: 0233.mp4, mouth: 0018.mp4)"
0068.mp4/0484.mp4/0089.mp4,0306.mp4,fake_video/0306_0068_0484_0089.mp4,"Change the face after combining 4 face parts(face: 0306.mp4, eyes: 0068.mp4, nose: 0484.mp4, mouth: 0089.mp4)"
0234.mp4/0443.mp4/0330.mp4,0307.mp4,fake_video/0307_0234_0443_0330.mp4,"Change the face after combining 4 face parts(face: 0307.mp4, eyes: 0234.mp4, nose: 0443.mp4, mouth: 0330.mp4)"
0394.mp4/0300.mp4/0439.mp4,0308.mp4,fake_video/0308_0394_0300_0439.mp4,"Change the face after combining 4 face parts(face: 0308.mp4, eyes: 0394.mp4, nose: 0300.mp4, mouth: 0439.mp4)"
0401.mp4/0080.mp4/0071.mp4,0309.mp4,fake_video/0309_0401_0080_0071.mp4,"Change the face after combining 4 face parts(face: 0309.mp4, eyes: 0401.mp4, nose: 0080.mp4, mouth: 0071.mp4)"
0568.mp4/0288.mp4/0376.mp4,0310.mp4,fake_video/0310_0568_0288_0376.mp4,"Change the face after combining 4 face parts(face: 0310.mp4, eyes: 0568.mp4, nose: 0288.mp4, mouth: 0376.mp4)"
0455.mp4/0019.mp4/0385.mp4,0311.mp4,fake_video/0311_0455_0019_0385.mp4,"Change the face after combining 4 face parts(face: 0311.mp4, eyes: 0455.mp4, nose: 0019.mp4, mouth: 0385.mp4)"
0017.mp4/0069.mp4/0511.mp4,0312.mp4,fake_video/0312_0017_0069_0511.mp4,"Change the face after combining 4 face parts(face: 0312.mp4, eyes: 0017.mp4, nose: 0069.mp4, mouth: 0511.mp4)"
0505.mp4/0284.mp4/0405.mp4,0313.mp4,fake_video/0313_0505_0284_0405.mp4,"Change the face after combining 4 face parts(face: 0313.mp4, eyes: 0505.mp4, nose: 0284.mp4, mouth: 0405.mp4)"
0367.mp4/0144.mp4/0050.mp4,0314.mp4,fake_video/0314_0367_0144_0050.mp4,"Change the face after combining 4 face parts(face: 0314.mp4, eyes: 0367.mp4, nose: 0144.mp4, mouth: 0050.mp4)"
0117.mp4/0268.mp4/0510.mp4,0315.mp4,fake_video/0315_0117_0268_0510.mp4,"Change the face after combining 4 face parts(face: 0315.mp4, eyes: 0117.mp4, nose: 0268.mp4, mouth: 0510.mp4)"
0008.mp4/0496.mp4/0554.mp4,0316.mp4,fake_video/0316_0008_0496_0554.mp4,"Change the face after combining 4 face parts(face: 0316.mp4, eyes: 0008.mp4, nose: 0496.mp4, mouth: 0554.mp4)"
0273.mp4/0496.mp4/0193.mp4,0317.mp4,fake_video/0317_0273_0496_0193.mp4,"Change the face after combining 4 face parts(face: 0317.mp4, eyes: 0273.mp4, nose: 0496.mp4, mouth: 0193.mp4)"
0473.mp4/0585.mp4/0188.mp4,0318.mp4,fake_video/0318_0473_0585_0188.mp4,"Change the face after combining 4 face parts(face: 0318.mp4, eyes: 0473.mp4, nose: 0585.mp4, mouth: 0188.mp4)"
0435.mp4/0485.mp4/0220.mp4,0319.mp4,fake_video/0319_0435_0485_0220.mp4,"Change the face after combining 4 face parts(face: 0319.mp4, eyes: 0435.mp4, nose: 0485.mp4, mouth: 0220.mp4)"
0482.mp4/0135.mp4/0305.mp4,0320.mp4,fake_video/0320_0482_0135_0305.mp4,"Change the face after combining 4 face parts(face: 0320.mp4, eyes: 0482.mp4, nose: 0135.mp4, mouth: 0305.mp4)"
0531.mp4/0583.mp4/0533.mp4,0321.mp4,fake_video/0321_0531_0583_0533.mp4,"Change the face after combining 4 face parts(face: 0321.mp4, eyes: 0531.mp4, nose: 0583.mp4, mouth: 0533.mp4)"
0356.mp4/0033.mp4/0442.mp4,0322.mp4,fake_video/0322_0356_0033_0442.mp4,"Change the face after combining 4 face parts(face: 0322.mp4, eyes: 0356.mp4, nose: 0033.mp4, mouth: 0442.mp4)"
0184.mp4/0125.mp4/0486.mp4,0323.mp4,fake_video/0323_0184_0125_0486.mp4,"Change the face after combining 4 face parts(face: 0323.mp4, eyes: 0184.mp4, nose: 0125.mp4, mouth: 0486.mp4)"
0534.mp4/0543.mp4/0099.mp4,0324.mp4,fake_video/0324_0534_0543_0099.mp4,"Change the face after combining 4 face parts(face: 0324.mp4, eyes: 0534.mp4, nose: 0543.mp4, mouth: 0099.mp4)"
0132.mp4/0089.mp4/0338.mp4,0325.mp4,fake_video/0325_0132_0089_0338.mp4,"Change the face after combining 4 face parts(face: 0325.mp4, eyes: 0132.mp4, nose: 0089.mp4, mouth: 0338.mp4)"
0364.mp4/0454.mp4/0259.mp4,0326.mp4,fake_video/0326_0364_0454_0259.mp4,"Change the face after combining 4 face parts(face: 0326.mp4, eyes: 0364.mp4, nose: 0454.mp4, mouth: 0259.mp4)"
0275.mp4/0368.mp4/0131.mp4,0327.mp4,fake_video/0327_0275_0368_0131.mp4,"Change the face after combining 4 face parts(face: 0327.mp4, eyes: 0275.mp4, nose: 0368.mp4, mouth: 0131.mp4)"
0132.mp4/0363.mp4/0309.mp4,0328.mp4,fake_video/0328_0132_0363_0309.mp4,"Change the face after combining 4 face parts(face: 0328.mp4, eyes: 0132.mp4, nose: 0363.mp4, mouth: 0309.mp4)"
0464.mp4/0242.mp4/0575.mp4,0329.mp4,fake_video/0329_0464_0242_0575.mp4,"Change the face after combining 4 face parts(face: 0329.mp4, eyes: 0464.mp4, nose: 0242.mp4, mouth: 0575.mp4)"
0399.mp4/0071.mp4/0061.mp4,0330.mp4,fake_video/0330_0399_0071_0061.mp4,"Change the face after combining 4 face parts(face: 0330.mp4, eyes: 0399.mp4, nose: 0071.mp4, mouth: 0061.mp4)"
0421.mp4/0032.mp4/0241.mp4,0331.mp4,fake_video/0331_0421_0032_0241.mp4,"Change the face after combining 4 face parts(face: 0331.mp4, eyes: 0421.mp4, nose: 0032.mp4, mouth: 0241.mp4)"
0180.mp4/0101.mp4/0543.mp4,0332.mp4,fake_video/0332_0180_0101_0543.mp4,"Change the face after combining 4 face parts(face: 0332.mp4, eyes: 0180.mp4, nose: 0101.mp4, mouth: 0543.mp4)"
0039.mp4/0406.mp4/0493.mp4,0333.mp4,fake_video/0333_0039_0406_0493.mp4,"Change the face after combining 4 face parts(face: 0333.mp4, eyes: 0039.mp4, nose: 0406.mp4, mouth: 0493.mp4)"
0128.mp4/0546.mp4/0268.mp4,0334.mp4,fake_video/0334_0128_0546_0268.mp4,"Change the face after combining 4 face parts(face: 0334.mp4, eyes: 0128.mp4, nose: 0546.mp4, mouth: 0268.mp4)"
0065.mp4/0038.mp4/0123.mp4,0335.mp4,fake_video/0335_0065_0038_0123.mp4,"Change the face after combining 4 face parts(face: 0335.mp4, eyes: 0065.mp4, nose: 0038.mp4, mouth: 0123.mp4)"
0374.mp4/0324.mp4/0338.mp4,0336.mp4,fake_video/0336_0374_0324_0338.mp4,"Change the face after combining 4 face parts(face: 0336.mp4, eyes: 0374.mp4, nose: 0324.mp4, mouth: 0338.mp4)"
0238.mp4/0484.mp4/0346.mp4,0337.mp4,fake_video/0337_0238_0484_0346.mp4,"Change the face after combining 4 face parts(face: 0337.mp4, eyes: 0238.mp4, nose: 0484.mp4, mouth: 0346.mp4)"
0346.mp4/0351.mp4/0361.mp4,0338.mp4,fake_video/0338_0346_0351_0361.mp4,"Change the face after combining 4 face parts(face: 0338.mp4, eyes: 0346.mp4, nose: 0351.mp4, mouth: 0361.mp4)"
0476.mp4/0300.mp4/0358.mp4,0339.mp4,fake_video/0339_0476_0300_0358.mp4,"Change the face after combining 4 face parts(face: 0339.mp4, eyes: 0476.mp4, nose: 0300.mp4, mouth: 0358.mp4)"
0334.mp4/0026.mp4/0322.mp4,0340.mp4,fake_video/0340_0334_0026_0322.mp4,"Change the face after combining 4 face parts(face: 0340.mp4, eyes: 0334.mp4, nose: 0026.mp4, mouth: 0322.mp4)"
0529.mp4/0191.mp4/0527.mp4,0341.mp4,fake_video/0341_0529_0191_0527.mp4,"Change the face after combining 4 face parts(face: 0341.mp4, eyes: 0529.mp4, nose: 0191.mp4, mouth: 0527.mp4)"
0022.mp4/0216.mp4/0394.mp4,0342.mp4,fake_video/0342_0022_0216_0394.mp4,"Change the face after combining 4 face parts(face: 0342.mp4, eyes: 0022.mp4, nose: 0216.mp4, mouth: 0394.mp4)"
0551.mp4/0145.mp4/0402.mp4,0343.mp4,fake_video/0343_0551_0145_0402.mp4,"Change the face after combining 4 face parts(face: 0343.mp4, eyes: 0551.mp4, nose: 0145.mp4, mouth: 0402.mp4)"
0095.mp4/0247.mp4/0146.mp4,0344.mp4,fake_video/0344_0095_0247_0146.mp4,"Change the face after combining 4 face parts(face: 0344.mp4, eyes: 0095.mp4, nose: 0247.mp4, mouth: 0146.mp4)"
0506.mp4/0173.mp4/0424.mp4,0345.mp4,fake_video/0345_0506_0173_0424.mp4,"Change the face after combining 4 face parts(face: 0345.mp4, eyes: 0506.mp4, nose: 0173.mp4, mouth: 0424.mp4)"
0297.mp4/0140.mp4/0332.mp4,0346.mp4,fake_video/0346_0297_0140_0332.mp4,"Change the face after combining 4 face parts(face: 0346.mp4, eyes: 0297.mp4, nose: 0140.mp4, mouth: 0332.mp4)"
0020.mp4/0485.mp4/0528.mp4,0347.mp4,fake_video/0347_0020_0485_0528.mp4,"Change the face after combining 4 face parts(face: 0347.mp4, eyes: 0020.mp4, nose: 0485.mp4, mouth: 0528.mp4)"
0352.mp4/0217.mp4/0171.mp4,0348.mp4,fake_video/0348_0352_0217_0171.mp4,"Change the face after combining 4 face parts(face: 0348.mp4, eyes: 0352.mp4, nose: 0217.mp4, mouth: 0171.mp4)"
0489.mp4/0053.mp4/0476.mp4,0349.mp4,fake_video/0349_0489_0053_0476.mp4,"Change the face after combining 4 face parts(face: 0349.mp4, eyes: 0489.mp4, nose: 0053.mp4, mouth: 0476.mp4)"
0447.mp4/0450.mp4/0407.mp4,0350.mp4,fake_video/0350_0447_0450_0407.mp4,"Change the face after combining 4 face parts(face: 0350.mp4, eyes: 0447.mp4, nose: 0450.mp4, mouth: 0407.mp4)"
0484.mp4/0268.mp4/0398.mp4,0351.mp4,fake_video/0351_0484_0268_0398.mp4,"Change the face after combining 4 face parts(face: 0351.mp4, eyes: 0484.mp4, nose: 0268.mp4, mouth: 0398.mp4)"
0008.mp4/0315.mp4/0160.mp4,0352.mp4,fake_video/0352_0008_0315_0160.mp4,"Change the face after combining 4 face parts(face: 0352.mp4, eyes: 0008.mp4, nose: 0315.mp4, mouth: 0160.mp4)"
0489.mp4/0284.mp4/0490.mp4,0353.mp4,fake_video/0353_0489_0284_0490.mp4,"Change the face after combining 4 face parts(face: 0353.mp4, eyes: 0489.mp4, nose: 0284.mp4, mouth: 0490.mp4)"
0384.mp4/0329.mp4/0490.mp4,0354.mp4,fake_video/0354_0384_0329_0490.mp4,"Change the face after combining 4 face parts(face: 0354.mp4, eyes: 0384.mp4, nose: 0329.mp4, mouth: 0490.mp4)"
0247.mp4/0520.mp4/0415.mp4,0355.mp4,fake_video/0355_0247_0520_0415.mp4,"Change the face after combining 4 face parts(face: 0355.mp4, eyes: 0247.mp4, nose: 0520.mp4, mouth: 0415.mp4)"
0126.mp4/0490.mp4/0141.mp4,0356.mp4,fake_video/0356_0126_0490_0141.mp4,"Change the face after combining 4 face parts(face: 0356.mp4, eyes: 0126.mp4, nose: 0490.mp4, mouth: 0141.mp4)"
0543.mp4/0461.mp4/0325.mp4,0357.mp4,fake_video/0357_0543_0461_0325.mp4,"Change the face after combining 4 face parts(face: 0357.mp4, eyes: 0543.mp4, nose: 0461.mp4, mouth: 0325.mp4)"
0077.mp4/0240.mp4/0577.mp4,0358.mp4,fake_video/0358_0077_0240_0577.mp4,"Change the face after combining 4 face parts(face: 0358.mp4, eyes: 0077.mp4, nose: 0240.mp4, mouth: 0577.mp4)"
0547.mp4/0208.mp4/0245.mp4,0359.mp4,fake_video/0359_0547_0208_0245.mp4,"Change the face after combining 4 face parts(face: 0359.mp4, eyes: 0547.mp4, nose: 0208.mp4, mouth: 0245.mp4)"
0182.mp4/0170.mp4/0175.mp4,0360.mp4,fake_video/0360_0182_0170_0175.mp4,"Change the face after combining 4 face parts(face: 0360.mp4, eyes: 0182.mp4, nose: 0170.mp4, mouth: 0175.mp4)"
0369.mp4/0326.mp4/0341.mp4,0361.mp4,fake_video/0361_0369_0326_0341.mp4,"Change the face after combining 4 face parts(face: 0361.mp4, eyes: 0369.mp4, nose: 0326.mp4, mouth: 0341.mp4)"
0300.mp4/0063.mp4/0300.mp4,0362.mp4,fake_video/0362_0300_0063_0300.mp4,"Change the face after combining 4 face parts(face: 0362.mp4, eyes: 0300.mp4, nose: 0063.mp4, mouth: 0300.mp4)"
0284.mp4/0521.mp4/0242.mp4,0363.mp4,fake_video/0363_0284_0521_0242.mp4,"Change the face after combining 4 face parts(face: 0363.mp4, eyes: 0284.mp4, nose: 0521.mp4, mouth: 0242.mp4)"
0094.mp4/0310.mp4/0152.mp4,0364.mp4,fake_video/0364_0094_0310_0152.mp4,"Change the face after combining 4 face parts(face: 0364.mp4, eyes: 0094.mp4, nose: 0310.mp4, mouth: 0152.mp4)"
0007.mp4/0227.mp4/0296.mp4,0365.mp4,fake_video/0365_0007_0227_0296.mp4,"Change the face after combining 4 face parts(face: 0365.mp4, eyes: 0007.mp4, nose: 0227.mp4, mouth: 0296.mp4)"
0194.mp4/0421.mp4/0165.mp4,0366.mp4,fake_video/0366_0194_0421_0165.mp4,"Change the face after combining 4 face parts(face: 0366.mp4, eyes: 0194.mp4, nose: 0421.mp4, mouth: 0165.mp4)"
0149.mp4/0079.mp4/0282.mp4,0367.mp4,fake_video/0367_0149_0079_0282.mp4,"Change the face after combining 4 face parts(face: 0367.mp4, eyes: 0149.mp4, nose: 0079.mp4, mouth: 0282.mp4)"
0513.mp4/0386.mp4/0460.mp4,0368.mp4,fake_video/0368_0513_0386_0460.mp4,"Change the face after combining 4 face parts(face: 0368.mp4, eyes: 0513.mp4, nose: 0386.mp4, mouth: 0460.mp4)"
0235.mp4/0491.mp4/0173.mp4,0369.mp4,fake_video/0369_0235_0491_0173.mp4,"Change the face after combining 4 face parts(face: 0369.mp4, eyes: 0235.mp4, nose: 0491.mp4, mouth: 0173.mp4)"
0193.mp4/0002.mp4/0150.mp4,0370.mp4,fake_video/0370_0193_0002_0150.mp4,"Change the face after combining 4 face parts(face: 0370.mp4, eyes: 0193.mp4, nose: 0002.mp4, mouth: 0150.mp4)"
0358.mp4/0279.mp4/0522.mp4,0371.mp4,fake_video/0371_0358_0279_0522.mp4,"Change the face after combining 4 face parts(face: 0371.mp4, eyes: 0358.mp4, nose: 0279.mp4, mouth: 0522.mp4)"
0476.mp4/0125.mp4/0585.mp4,0372.mp4,fake_video/0372_0476_0125_0585.mp4,"Change the face after combining 4 face parts(face: 0372.mp4, eyes: 0476.mp4, nose: 0125.mp4, mouth: 0585.mp4)"
0002.mp4/0119.mp4/0210.mp4,0373.mp4,fake_video/0373_0002_0119_0210.mp4,"Change the face after combining 4 face parts(face: 0373.mp4, eyes: 0002.mp4, nose: 0119.mp4, mouth: 0210.mp4)"
0447.mp4/0178.mp4/0557.mp4,0374.mp4,fake_video/0374_0447_0178_0557.mp4,"Change the face after combining 4 face parts(face: 0374.mp4, eyes: 0447.mp4, nose: 0178.mp4, mouth: 0557.mp4)"
